-0.1931879933303724	-0.12837939432243084	0.022111929996502803	-0.12447409484868079	0.135047786354691	-0.18586843003196227	0.032695841336124146	-0.13091694756322853	0.012026074155582206	-0.08977867558192724	0.22397343656475446	-0.2405684144573093	0.0009470200710130524
-0.18683881168227956	-0.17415595725804234	-0.11365587605692828	-0.11863161432790241	-0.06200446789233434	-0.013701782237512013	0.09091174058098113	-0.16953137580357316	-0.1592542777577768	0.09172476386872926	0.1510032670140531	-0.1016816304778234	0.10127101109191844
-0.2123253468110768	-0.05442955903886515	0.14911434587754266	0.24417341594609698	0.02219549856273767	0.01851959731140601	0.08362787332588345	-0.054060209860004954	-0.25241854965343063	-0.1290693691328736	-0.043866605331338404	0.13556391368365825	-0.069000018480238
-0.16697949644201482	-0.03672203051757794	0.17483854323675183	-0.44728570506325444	0.10750415318094039	-0.04734959342509046	-0.5185107350821274	0.011888612183071995	-0.16722449656780666	0.33078088153892976	-0.1804414489664503	-0.004346883242027921	-0.08923798932359213
-0.19491593519177014	-0.13045038758051958	-0.0554889147033282	-0.04110692702181162	-0.12579343616180233	-0.03172052398206138	0.02921550980417613	-0.29503720929385774	-0.19835890000874523	-0.07681908698652494	0.12923788698236816	0.05263136497998849	0.05351242915997133
-0.18476235791577428	0.1134081762099618	0.1074572280413637	-0.12113196309191054	-0.20313535215757608	0.026318881879236977	0.10500448346122754	0.2586024932883522	0.09274034705582576	-0.24870397800151106	0.16234276755894783	-0.09444275517868575	-0.1256754248592813
-0.21642635131552063	-0.10468361410228894	0.2643156503486269	0.025425937109992747	0.1729128563160887	-0.03441927621969143	0.11883770294594441	0.04469508718908591	-0.15542312699035532	0.15436075098177338	0.05346192713547554	-0.022598179643216088	-0.3069019667843328
-0.12032768897119048	-0.12394867883101142	-0.23468910200221438	-0.038683269052962654	0.2054593472603666	-0.13430415090314674	0.08747360857341219	-0.06026744846138887	0.17338735640690947	0.01331091669131277	-0.2735609834231703	-0.018986377937159293	-0.036159324516979396
-0.115423032821401	-0.13556412099596246	-0.3282360559260123	-0.0909133100470304	-0.09323176340270978	0.05296800034922028	0.0647626285046781	0.2331581229322913	-0.09129864164927955	0.07045541769608493	-0.11049291096972155	0.08126956729832996	0.10277332293189559
-0.19028447792832814	-0.019643290006808	-0.02674559080145078	-0.11882208772243794	-0.21184426179836552	-0.18449777453558336	-0.11369222838446172	-0.017514456529148736	0.1708654103700754	-0.025043388763454237	0.2590326196558691	0.09512396616462412	0.05353412457356829
-0.17675490667977628	0.1938775114969182	0.1205747858777883	-0.026149636900609924	-0.08828419887495087	0.2923836090063147	0.15657183018608797	0.009040720333152369	0.1657035744218125	-0.058773102823501344	-0.16526651091202468	-0.19933140961217136	-0.1528730955271203
-0.18964554251933344	0.05726070473009371	0.03461042866216099	0.24237159979594453	-0.07387189365440222	-0.2549152006238599	-0.012036513797401067	-0.05623014175555646	-0.08683291349899325	-0.03328128620642612	-0.2711360828484883	-0.07837352133844999	-0.003344191217262554
-0.16281497115474322	-0.09284881517974805	0.08960001831750583	-0.09812044175131629	0.26596736072283034	-0.0804374866850128	-0.02041118911070089	-0.044342759487599345	0.28475973135804317	-0.2519931053832091	0.03753236143110045	0.20749480010883464	0.11231331248882231
-0.16357942615252025	0.013377878716384796	-0.0208723094739526	-0.23830104030723856	-0.151644682537107	0.3822425626423118	-0.13410088493940642	0.10370221210358066	-0.17125445652178484	-0.20863730529831895	0.12864210520594782	0.010215300507242245	0.04551001203912054
-0.20170977075181795	-0.1002107462607067	0.03987737905281335	0.31237386581193943	-0.0203310690229956	0.2191232386269508	0.025422445944289274	-0.056300408973029306	-0.01258107052408669	0.18528986975180306	-0.019614419466752173	-0.035236196454797364	0.2529290457725455
-0.16521033044372488	0.12344183163230778	-0.062045644063784024	0.46980462931919353	0.1372748588459496	-0.16750583288683202	-0.24493009751859432	0.07441313150084984	-0.0008831501165452171	0.09015780184300992	0.41777422625941607	0.10310214298114856	-0.08632880385479705
-0.11967793657971333	0.3994957795794841	-0.17038289462300696	-0.14797625710726053	0.13402975182234314	-0.09862957488122158	0.1969639474845163	-0.08763165533266014	0.03402630962782455	0.13820252901437702	-0.03808911412342503	0.18765561740968695	-0.017685052930891
-0.08631281452389854	0.3945527194642891	-0.23014722213378683	-0.03996583591789736	0.16589970438171753	0.02293508061850023	0.035227874259653874	0.12743887262816408	0.04157627699691879	0.26274693515926417	0.24060363282651495	0.04859446224753766	0.13488717802071634
-0.11525427125264591	0.3744315755799685	-0.11044522268357582	-0.1745302689329404	0.2689709456048478	0.10439438523169318	0.23806586376763675	-0.2098549489271638	-0.2821165810864049	-0.08132792734335009	0.0320583334783293	0.15820286779535703	0.05524900839229629
